Amounts_due_to_Gov_t_and_SBV,Assets,Balances_with_SBV,Balances_with_and_loans_to_other_credit_institutions,Book_value_per_share_BVPS,CCE,COGS,Cap_Contribution_long_term_inv,Cap_Reserves,Cash_on_hand_gold_silver_gemstones,Cash_ratio,Charter_capital,Current_assets,Debt_to_equity,Deposits_and_borrowings_from_other_credit_institutions,Deposits_from_customers,Derivatives_other_fin_Liabi,Derivatives_other_fin_assets,EPS,E_L,Fin_Expenses,Financial_income,Fixed_assets,GP,G_A,Goodwill,Gross_insurance_operating_profit,Gross_profit_margin,Income_from_inv_in_other_entities,Interest_coverage,Inv_Properties,Inv_properties,Inv_securities,Inventories,L_E,Liabilities,Liabilities_to_assets,Liabilities_to_equity,Loans_adv_and_fin_leases_to_customers,Long_term_inv,Long_term_liabi,Long_term_rece,Mino_Interest,NII,NR,Net_PAT,Net_fee_and_commission_income,Net_other_income,Net_profit_from_sale_of_inv_Securities,Net_profit_from_trading_foreign_currencies_and_gold,Net_profit_from_trading_of_trading_securities,Net_profit_margin,Non_CA,Non_curr_assets,Operating_expense,Operating_profit,Operating_profit_before_provision_for_credit_losses,Other_CA,Other_Non_CR,Other_assets,Other_borrowed_funds,Other_liabi,Other_profit,Owner_s_equity,Owner_s_equity_,PAT_,PAT_for_SPC,PB,PBT,PE,PL_of_inv_In_AJV,PL_of_inv_in_AJV,Profit_from_fin_Act,Profit_from_insurance_operating,Provisions_for_credit_losses,RE,ROA,ROE,Reserves,Selling_expenses,Share_premium,Short_term_inv,Short_term_liabi,Short_term_ratio,Short_term_rece,Ticker,Total_NR,Total_assets,Total_direct_insurance_operating_expenses,Total_profit,Trading_securities,Trailing_EPS,Valuable_papers_issued
,,,,15238.0,5229.0,40902.0,,,,,25000.0,79452.0,179.91,,,,,2720.0,109345.0,685.0,2385.0,18353.0,9924.0,2529.0,,,19.52,,12.03,0.0,,,42967.0,,71251.0,65.16,,,11541.0,128.0,,0.0,,50826.0,6800.0,,,,,,13.38,,29893.0,,7556.0,,1804.0,,,,,0.0,,38094.0,,6800.0,0.0,7556.0,0.0,,0.0,,,,9745.0,6.99,17.99,,1539.0,0.0,0.0,71124.0,1.12,29452.0,NAV_Q3_2007,,109345.0,,,,0.0,
,,,,19542.0,1825.0,31991.0,,,,,400000.0,2694336.0,77.68,,,,,0.0,3111920.0,9434.0,51526.0,9906.0,17792.0,20957.0,,,35.74,,1.45,0.0,,,777840.0,,2119702.0,68.12,,,281835.0,476720.0,,210529.0,,49783.0,3189.0,,,,,,6.41,,417584.0,,29169.0,,38696.0,,,,,-26.0,,781690.0,,889.0,0.71,5250.0,1.49,,-23893.0,,,,379324.0,0.03,0.11,,9758.0,0.0,0.0,1642983.0,1.64,1875975.0,HQC_Q4_2010,,3111920.0,,,,9269.0,
,,,,0.0,1168842.0,907946.0,,,,,2318000.0,4684695.0,18.0,,,,,530.0,9218842.0,17607.0,29788.0,3859536.0,366878.0,87654.0,,,28.78,,8.73,26175.0,,,1012354.0,,2589796.0,28.09,,,294071.0,796399.0,,0.0,,1274823.0,98402.0,,,,,,7.72,,4534147.0,,96811.0,,254842.0,,,,,38793.0,,6629046.0,,122816.0,0.0,135604.0,0.0,,0.0,,,,913734.0,1.29,1.87,,205870.0,0.0,1777056.0,1793397.0,2.61,471602.0,BHN_Q2_2017,,9218842.0,,,,0.0,
,,,,20182.0,3978.0,20812.0,,,,,400000.0,2822773.0,80.5,,,,,0.0,3181282.0,25095.0,47608.0,10951.0,17478.0,23633.0,,,45.65,,1.42,0.0,,,742388.0,,2074202.0,65.2,,,115284.0,799527.0,,299805.0,,38290.0,3263.0,,,,,,8.52,,358509.0,,6339.0,,23564.0,,,,,266.0,,807276.0,,1438.0,1.11,6605.0,2.15,,0.0,,,,404910.0,0.04,0.18,,10020.0,0.0,21800.0,1274675.0,2.21,2031043.0,HQC_Q1_2011,,3181282.0,,,,10413.0,
,,,,24439.0,1721078.0,2926976.0,,,,,2318000.0,5247280.0,22.28,,,,,0.0,9844599.0,19656.0,22466.0,3822846.0,795424.0,172520.0,,,21.37,,4.03,26492.0,,,937016.0,,3273000.0,33.25,,,231917.0,876636.0,,901599.0,,3722401.0,-15780.0,,,,,,-0.42,,4597319.0,,202785.0,,191972.0,,,,,-173102.0,,5670000.0,,-18833.0,5.13,36470.0,32.74,,6787.0,,,,799280.0,-0.19,-0.33,,422929.0,0.0,1840902.0,2396364.0,2.19,556312.0,BHN_Q3_2017,,9844599.0,,,,1362.0,
,,,,16013.0,40036.0,123115.0,,,,,127712.0,366148.0,72.96,,,,,88.0,688655.0,7985.0,2791.0,217258.0,33208.0,13098.0,,,21.24,,1.52,12529.0,,,141903.0,,351468.0,51.04,,,58763.0,64720.0,,132683.0,,156324.0,1484.0,,,,,,0.95,,322507.0,,4811.0,,22266.0,,,,,-3313.0,,204504.0,,1120.0,0.0,3652.0,0.0,,2154.0,,,,73460.0,0.16,0.53,,10105.0,0.0,5925.0,286748.0,1.28,156019.0,ITD_Q3_2011,,688655.0,,,,2633.0,
,,,,20145.0,8221.0,43615.0,,,,,400000.0,2834741.0,79.89,,,,,998.0,3227566.0,11265.0,18747.0,11586.0,75208.0,23010.0,,,63.29,,5.82,0.0,,,750341.0,,2176272.0,67.43,,,110008.0,802673.0,,245479.0,,118824.0,39912.0,,,,,,33.59,,392825.0,,52333.0,,24108.0,,,,,1371.0,,805815.0,,28600.0,1.84,53703.0,0.0,,0.0,,,,403449.0,0.93,3.61,,7347.0,0.0,31300.0,1373600.0,2.06,2020770.0,HQC_Q2_2011,,3227566.0,,,,0.0,
,,,,16997.0,127993.0,14717.0,,,,,277148.0,1295801.0,128.54,,,,,-104.0,1547622.0,2927.0,4852.0,19183.0,1321.0,5704.0,,,8.24,,0.03,0.0,,,897585.0,,1076545.0,69.56,,,208689.0,105279.0,,0.0,,16038.0,-2828.0,,,,,,-17.64,,251820.0,,-2949.0,,14365.0,,,,,120.0,,471077.0,,-2828.0,1.69,-2828.0,16.97,,0.0,,,,18764.0,-0.2,-0.6,,490.0,166153.0,90428.0,971266.0,1.33,165431.0,VPH_Q4_2009,,1547622.0,,,,1691.0,
,,,,16774.0,52522.0,84119.0,,,,,127712.0,382293.0,72.75,,,,,121.0,708573.0,6102.0,1352.0,221145.0,28728.0,13652.0,,,25.46,,1.27,12745.0,,,161945.0,,358181.0,50.55,,,57674.0,101867.0,,136162.0,,112847.0,90.0,,,,,,0.08,,326280.0,,-20.0,,27733.0,,,,,-375.0,,214230.0,,1549.0,0.0,1553.0,0.0,,1948.0,,,,82919.0,0.21,0.71,,10347.0,0.0,10157.0,256314.0,1.49,129936.0,ITD_Q4_2011,,708573.0,,,,0.0,
,,,,21316.0,60385.0,215181.0,,,,,400000.0,2686569.0,70.78,,,,,0.0,3096763.0,16252.0,18045.0,10791.0,509416.0,19949.0,,,70.3,,48.1,0.0,,,759146.0,,1948905.0,62.93,,,88372.0,851286.0,,295198.0,,724597.0,421163.0,,,,,,58.12,,410194.0,,483965.0,,14529.0,,,,,50472.0,,852659.0,,339850.0,1.81,534437.0,0.0,,0.0,,,,451220.0,12.25,49.77,,7294.0,0.0,42300.0,1097619.0,2.45,1810209.0,HQC_Q3_2011,,3096763.0,,,,0.0,
,,,,10575.0,18539.0,126617.0,,,,,350000.0,1006174.0,134.74,,,,,66.0,1602174.0,2877.0,1523.0,432224.0,13234.0,7575.0,,,9.46,,2.39,74074.0,,,538147.0,,1132447.0,70.68,,,76443.0,281751.0,,99610.0,,139851.0,3109.0,,,,,,2.22,,596000.0,,3850.0,,51939.0,,,,,29.0,,370118.0,,2314.0,0.64,3879.0,9.74,,0.0,,,,6599.0,0.15,0.63,,454.0,2353.0,0.0,850695.0,1.18,397550.0,UDC_Q4_2010,,1602174.0,,,,698.0,
,,,,19665.0,21032.0,16718.0,,,,,240999.0,1084845.0,100.07,,,,,0.0,1330507.0,5969.0,7372.0,18292.0,7923.0,8144.0,,,32.15,,0.0,0.0,,,856738.0,,856581.0,64.38,,,207100.0,100954.0,,0.0,,24641.0,1568.0,,,,,,6.36,,245662.0,,996.0,,3147.0,,,,,711.0,,473926.0,,1568.0,2.1,1707.0,9.11,,0.0,,,,55103.0,0.11,0.33,,185.0,168812.0,75783.0,755628.0,1.44,128145.0,VPH_Q1_2010,,1330507.0,,,,4525.0,
,,,,19022.0,50634.0,275411.0,,,,,116104.0,421099.0,71.59,,,,,1686.0,762707.0,9866.0,1996.0,238238.0,83800.0,23820.0,,,23.33,,4.47,15505.0,,,128835.0,,383286.0,50.25,,,63156.0,107952.0,,158567.0,,359211.0,35582.0,,,,,,9.91,,341609.0,,37062.0,,38562.0,,,,,1165.0,,220855.0,,19573.0,0.0,40359.0,0.0,,2132.0,,,,100115.0,2.56,9.26,,15047.0,0.0,10484.0,275334.0,1.53,192584.0,ITD_Q1_2012,,762707.0,,,,0.0,
,,,,29941.0,1622115.0,,,,,1.44,1366667.0,3031200.0,,,,,,0.0,6065540.0,,,147123.0,247453.0,0.0,,,59.31,,,,0.0,,0.0,,2025254.0,33.39,50.13,,2866639.0,896811.0,,0.0,,417238.0,260740.0,,,,,,62.49,3034340.0,,,247453.0,,,,,,,2772.0,4040286.0,,,260740.0,1.8,281775.0,18.85,31551.0,,,,,0.0,5.58,8.42,,,1996058.0,1116090.0,1128443.0,2.69,235025.0,SSI_Q4_2007,,6065540.0,,,,2864.0,
,,,,27782.0,1125432.0,,,,,1.2,1366667.0,2770249.0,,,,,,0.0,5644953.0,,,167032.0,-101935.0,0.0,,,-40.63,,,,0.0,,0.0,,1848050.0,32.74,48.67,,2686032.0,906661.0,,0.0,,250863.0,-141620.0,,,,,,-56.45,2874703.0,,,-101935.0,,,,,,,53.0,3796902.0,,,-141620.0,1.15,-150220.0,23.27,-48337.0,,,,,0.0,2.62,4.02,,,1996058.0,1154739.0,941389.0,2.94,480599.0,SSI_Q1_2008,,5644953.0,,,,1375.0,
,,,,10551.0,14899.0,95769.0,,,,,350000.0,1008203.0,119.97,,,,,67.0,1555525.0,2330.0,1397.0,413863.0,12799.0,7060.0,,,11.79,,2.92,41495.0,,,539086.0,,1087305.0,69.9,,,76256.0,255126.0,,98946.0,,108568.0,3609.0,,,,,,3.32,,547322.0,,4491.0,,50853.0,,,,,-45.0,,369274.0,,2330.0,0.54,4446.0,8.23,,0.0,,,,4421.0,0.15,0.63,,314.0,2353.0,0.0,832179.0,1.21,403366.0,UDC_Q1_2011,,1555525.0,,,,641.0,
,,,,16550.0,8270.0,30108.0,,,,,322000.0,863721.0,47.84,,,,,0.0,1110779.0,7614.0,520.0,239968.0,18423.0,7238.0,,,37.96,,1.25,0.0,,,401655.0,,577881.0,52.02,,,7000.0,29339.0,,0.0,,48531.0,1411.0,,,,,,2.91,,247057.0,,1895.0,,28632.0,,,,,24.0,,532897.0,,1411.0,0.0,1919.0,0.0,,0.0,,,,137314.0,0.14,0.26,,2195.0,71870.0,23000.0,548542.0,1.57,402164.0,JVC_Q3_2011,,1110779.0,,,,4177.0,
,,,,19620.0,151512.0,8515.0,,,,,240999.0,1215285.0,111.35,,,,,996.0,1444560.0,6466.0,11996.0,18520.0,3997.0,3682.0,,,31.94,,5.14,0.0,,,836358.0,,971729.0,67.27,,,191873.0,63904.0,,0.0,,12512.0,20024.0,,,,,,160.04,,229275.0,,5664.0,,27811.0,,,,,21074.0,,472831.0,,20024.0,3.36,26738.0,13.47,,0.0,,,,53535.0,1.46,5.46,,180.0,169286.0,73883.0,907825.0,1.34,125721.0,VPH_Q2_2010,,1444560.0,,,,4900.0,
,,,,39070.0,131504.0,129396.0,,,,,120000.0,692594.0,36.44,,,,,1562.0,1138360.0,10726.0,4508.0,281751.0,51589.0,9311.0,,,28.5,,8.66,47797.0,,,293983.0,,669524.0,58.81,,,64719.0,484091.0,,0.0,,180984.0,18747.0,,,,,,10.36,,445767.0,,24928.0,,6262.0,,,,,352.0,,468837.0,,18747.0,0.0,25280.0,0.0,,0.0,,,,76583.0,1.81,4.09,,11131.0,210353.0,2482.0,185433.0,3.74,258363.0,TIX_Q1_2010,,1138360.0,,,,6211.0,
,,,,17399.0,20855.0,98952.0,,,,,116104.0,465851.0,85.38,,,,,849.0,763789.0,3174.0,1341.0,198870.0,40182.0,13248.0,,,28.88,,92.78,16598.0,,,211791.0,,428535.0,56.11,,,64319.0,104109.0,,133248.0,,139133.0,15239.0,,,,,,10.95,,297938.0,,15205.0,,45583.0,,,,,385.0,,202006.0,,9855.0,0.0,16775.0,0.0,,1185.0,,,,82686.0,2.58,9.76,,9895.0,0.0,13710.0,324425.0,1.44,173912.0,ITD_Q2_2012,,763789.0,,,,0.0,
,,,,31444.0,1088272.0,,,,,0.82,1366667.0,3486631.0,,,,,,0.0,6560311.0,,,164224.0,123436.0,0.0,,,32.03,,,,0.0,,0.0,,2262929.0,34.49,52.66,,2887626.0,932001.0,,0.0,,385374.0,114357.0,,,,,,29.67,3073680.0,,,123436.0,,,,,,,15.0,4297382.0,,,114357.0,1.8,128098.0,10.75,4647.0,,,,,0.0,8.61,14.32,,,1996058.0,1120600.0,1330928.0,2.62,1262524.0,SSI_Q2_2008,,6560311.0,,,,5258.0,
,,,,33765.0,1437529.0,,,,,0.94,1199999.0,2974804.0,,,,,,0.0,6134410.0,,,108867.0,119260.0,201.0,,,49.56,,,,0.0,,0.0,,2082561.0,33.95,51.4,,3050739.0,556659.0,,0.0,,240618.0,107104.0,,,,,,44.51,3159605.0,,,119059.0,,,,,,,-55.0,4051849.0,,,107104.0,4.98,119004.0,11.02,0.0,,,,,828635.0,15.51,29.73,,,1995778.0,310021.0,1525902.0,1.95,1203986.0,SSI_Q3_2008,,6134410.0,,,,15252.0,
,,,,13579.0,189858.0,400365.0,,,,,1999963.0,4594488.0,74.69,,,,,0.0,7424350.0,10141.0,1406.0,14149.0,79671.0,28064.0,,,16.6,,7.91,745310.0,,,3399730.0,,4708633.0,63.42,,,564840.0,1598813.0,,0.0,,480036.0,33737.0,,,,,,7.03,,2829862.0,,41897.0,,165949.0,,,,,186.0,,2715717.0,,32272.0,1.93,42083.0,13.21,,0.0,,,,605436.0,0.43,1.2,,974.0,60987.0,45000.0,3109820.0,1.48,793951.0,HPX_Q4_2018,,7424350.0,,,,1979.0,
,,,,10599.0,31755.0,67276.0,,,,,350000.0,963485.0,101.95,,,,,116.0,1492436.0,2108.0,3617.0,387626.0,12005.0,7345.0,,,15.14,,3.8,41758.0,,,498792.0,,1019978.0,68.34,,,76256.0,189021.0,,101487.0,,79281.0,5094.0,,,,,,6.42,,528951.0,,5770.0,,48832.0,,,,,88.0,,370970.0,,4067.0,1.17,5859.0,17.96,,0.0,,,,6383.0,0.28,1.08,,398.0,2353.0,0.0,830957.0,1.16,384106.0,UDC_Q2_2011,,1492436.0,,,,693.0,
,,,,16587.0,15259.0,37306.0,,,,,322000.0,646859.0,28.85,,,,,0.0,886637.0,7298.0,110.0,232778.0,18851.0,5599.0,,,33.57,,1.73,0.0,,,160326.0,,352546.0,39.76,,,7000.0,30594.0,,0.0,,56157.0,4012.0,,,,,,7.14,,239778.0,,5369.0,,52445.0,,,,,-17.0,,534090.0,,4012.0,0.0,5353.0,0.0,,0.0,,,,135903.0,0.49,0.88,,695.0,74470.0,0.0,321952.0,2.01,418830.0,JVC_Q4_2011,,886637.0,,,,5000.0,
,,,,12965.0,16209.0,277426.0,,,,,200833.0,1082559.0,212.77,,,,,1101.0,1296324.0,16320.0,10072.0,14621.0,22095.0,12659.0,,,7.38,,2.85,0.0,,,814546.0,,1035950.0,79.91,,,183347.0,63393.0,,0.0,,299521.0,21829.0,,,,,,7.29,,213765.0,,128.0,,27886.0,,,,,24879.0,,260374.0,,21829.0,4.28,25007.0,12.99,,0.0,,,,32978.0,1.57,8.18,,3059.0,19136.0,88536.0,972557.0,1.11,135381.0,VPH_Q3_2010,,1296324.0,,,,4271.0,
,,,,37234.0,134560.0,161090.0,,,,,120000.0,443003.0,30.01,,,,,1258.0,932905.0,4443.0,6946.0,314921.0,41670.0,7180.0,,,20.55,,10.44,48409.0,,,199560.0,,486098.0,52.11,,,70052.0,326095.0,,0.0,,202760.0,18334.0,,,,,,9.04,,489902.0,,23370.0,,8299.0,,,,,223.0,,446807.0,,18334.0,0.0,24129.0,0.0,,535.0,,,,57445.0,1.95,4.18,,13624.0,210353.0,5500.0,160003.0,2.77,95084.0,TIX_Q2_2010,,932905.0,,,,0.0,
,,,,14467.0,38551.0,1047885.0,,,,,95793.0,282810.0,38.39,,,,,698.0,385505.0,1422.0,1446.0,89688.0,29618.0,3682.0,,,2.75,,8.42,0.0,,,157116.0,,241570.0,62.66,,,12016.0,4068.0,,5346.0,,1077503.0,6867.0,,,,,,0.64,,102695.0,,5775.0,,5951.0,,,,,2999.0,,138588.0,,6687.0,1.56,9220.0,5.93,,446.0,,,,29573.0,1.75,4.86,,20185.0,1750.0,5500.0,237503.0,1.19,75692.0,CMV_Q4_2010,,385505.0,,,,3796.0,
,,,,14273.0,42672.0,973924.0,,,,,95793.0,281113.0,0.0,,,,,1172.0,380192.0,1276.0,1527.0,86468.0,40836.0,3413.0,,,4.02,,16.33,0.0,,,146269.0,,238274.0,62.67,,,11755.0,4016.0,,5193.0,,1014760.0,11541.0,,,,,,1.14,,99078.0,,11965.0,,5850.0,,,,,3809.0,,136724.0,,11231.0,1.65,15569.0,6.01,,-204.0,,,,27732.0,2.99,8.13,,25709.0,1750.0,5500.0,234258.0,1.2,80822.0,CMV_Q1_2011,,380191.0,,,,3882.0,
,,,,13237.0,193032.0,797728.0,,,,,1999963.0,5216381.0,83.12,,,,,0.0,7514874.0,42279.0,105358.0,77606.0,27100.0,17558.0,,,3.29,,2.45,754859.0,,,3424911.0,,4867486.0,64.77,,,563168.0,1928148.0,,0.0,,824827.0,49343.0,,,,,,5.98,,2298493.0,,62652.0,,187394.0,,,,,-1242.0,,2647388.0,,46722.0,2.0,61411.0,13.7,,0.0,,,,539042.0,0.62,1.78,,8691.0,60987.0,45000.0,2939338.0,1.77,1366044.0,HPX_Q1_2019,,7514874.0,,,,1934.0,
,,,,10933.0,14602.0,172731.0,,,,,350000.0,905870.0,81.35,,,,,449.0,1421235.0,1718.0,1758.0,373736.0,31917.0,7578.0,,,15.6,,15.47,42021.0,,,398326.0,,938753.0,66.05,,,76256.0,124863.0,,99843.0,,204648.0,17706.0,,,,,,8.65,,515365.0,,24162.0,,33102.0,,,,,187.0,,382639.0,,15720.0,1.34,24349.0,23.46,,0.0,,,,20788.0,1.16,4.2,,217.0,2355.0,15000.0,813890.0,1.11,444839.0,UDC_Q3_2011,,1421235.0,,,,627.0,
,,,,17523.0,31168.0,225310.0,,,,,242000.0,555327.0,31.01,,,,,0.0,758758.0,18676.0,29.0,196432.0,158736.0,10459.0,,,41.33,,19.22,0.0,,,77111.0,,334708.0,44.11,,,7000.0,31849.0,,0.0,,384046.0,101615.0,,,,,,26.46,,203432.0,,129575.0,,12517.0,,,,,5915.0,,424051.0,,101615.0,0.0,135490.0,0.0,,0.0,,,,180168.0,15.3,27.52,,56.0,0.0,0.0,302858.0,1.83,434531.0,JVC_Q1_2012,,758758.0,,,,5565.0,
,,,,35816.0,209826.0,112141.0,,,,,120000.0,411712.0,27.95,,,,,1580.0,945187.0,7498.0,9972.0,362749.0,38783.0,6633.0,,,25.7,,11.17,49021.0,,,111150.0,,515391.0,54.53,,,63731.0,373221.0,,0.0,,150924.0,18955.0,,,,,,12.56,,533475.0,,22145.0,,7610.0,,,,,207.0,,429796.0,,18955.0,0.0,25125.0,0.0,,2773.0,,,,39111.0,1.91,4.37,,12480.0,210353.0,12500.0,142169.0,2.9,70625.0,TIX_Q3_2010,,945187.0,,,,0.0,
,,,,14571.0,35072.0,981364.0,,,,,95793.0,269972.0,21.5,,,,,1100.0,370736.0,2575.0,2126.0,87387.0,37270.0,3660.0,,,3.66,,7.6,0.0,,,142045.0,,225835.0,60.92,,,12892.0,287.0,,5320.0,,1018633.0,10852.0,,,,,,1.07,,100764.0,,10646.0,,7792.0,,,,,3909.0,,139581.0,,10536.0,1.61,14342.0,6.41,,-213.0,,,,30628.0,2.67,7.84,,22515.0,1750.0,11337.0,225548.0,1.2,73726.0,CMV_Q2_2011,,370736.0,,,,5557.0,
,,,,12961.0,248059.0,284693.0,,,,,1999963.0,4183976.0,89.92,,,,,75.0,7560802.0,1130.0,2117.0,270227.0,50082.0,27989.0,,,14.96,,21.4,636010.0,,,2897189.0,,4968556.0,65.71,,,594903.0,2273030.0,,0.0,,334775.0,18011.0,,,,,,5.38,,3376827.0,,22946.0,,79808.0,,,,,106.0,,2592246.0,,17446.0,1.99,23051.0,13.19,,0.0,,,,486520.0,0.23,0.68,,136.0,60987.0,45000.0,2695526.0,1.55,913919.0,HPX_Q2_2019,,7560802.0,,,,1952.0,
,,,,12989.0,10585.0,46900.0,,,,,242000.0,345515.0,48.7,,,,,0.0,569314.0,5942.0,38.0,213480.0,25457.0,5259.0,,,35.18,,3.41,0.0,,,128484.0,,254985.0,44.79,,,7000.0,35290.0,,0.0,,72357.0,10744.0,,,,,,14.85,,223800.0,,14248.0,,12675.0,,,,,81.0,,314329.0,,10744.0,0.0,14330.0,0.0,,0.0,,,,78553.0,1.94,3.48,,46.0,0.0,0.0,219695.0,1.57,193771.0,JVC_Q2_2012,,569314.0,,,,0.0,
,,,,36488.0,21643.0,127475.0,,,,,120000.0,504287.0,36.9,,,,,1541.0,1034495.0,4780.0,7723.0,354248.0,36604.0,5685.0,,,22.31,,-7.75,49632.0,,,136309.0,,596641.0,57.67,,,60966.0,434400.0,,0.0,,164079.0,18492.0,,,,,,11.27,,530208.0,,22472.0,,4521.0,,,,,209.0,,437854.0,,18492.0,0.0,22681.0,0.0,,0.0,,,,62199.0,1.75,4.3,,11391.0,210353.0,235712.0,162242.0,3.11,106102.0,TIX_Q4_2010,,1034495.0,,,,0.0,
,,,,13497.0,57835.0,955363.0,,,,,95793.0,322919.0,46.41,,,,,826.0,417630.0,547.0,1316.0,85160.0,19658.0,2782.0,,,2.02,,31.19,0.0,,,164057.0,,283285.0,67.83,,,8968.0,196.0,,5051.0,,975021.0,8238.0,,,,,,0.84,,94711.0,,7609.0,,10216.0,,,,,3380.0,,129295.0,,7912.0,1.99,10667.0,7.59,,-322.0,,,,20524.0,2.07,6.22,,10036.0,1750.0,12217.0,283089.0,1.14,78594.0,CMV_Q3_2011,,417630.0,,,,5501.0,
,,,,12793.0,460402.0,1049581.0,,,,,1999963.0,3049969.0,88.4,,,,,0.0,7398329.0,-9562.0,1051.0,270820.0,437042.0,64738.0,,,29.4,,-38.22,573452.0,,,1160948.0,,4839725.0,65.42,,,590731.0,2369607.0,,0.0,,1486624.0,280128.0,,,,,,18.84,,4348360.0,,354995.0,,79552.0,,,,,20050.0,,2558605.0,,280129.0,2.03,375045.0,8.87,,0.0,,,,483444.0,4.02,11.58,,27125.0,60987.0,0.0,2470117.0,1.23,1349067.0,HPX_Q3_2019,,7398329.0,,,,2930.0,
,,,,13726.0,413497.0,1675.0,,,,,2957112.0,5449259.0,95.68,,,,,716.0,10210641.0,63470.0,336366.0,404280.0,4447.0,41740.0,,,72.64,,5.02,10169.0,,,1659854.0,,5903113.0,57.81,,,3618022.0,3370874.0,,248505.0,,6122.0,206200.0,,,,,,3368.13,,4761381.0,,235597.0,,157622.0,,,,,-11.0,,4059023.0,,207691.0,2.33,236446.0,8.66,,860.0,,,,853081.0,2.21,5.43,,5.0,611072.0,3777.0,2532239.0,2.15,3214510.0,KBC_Q4_2009,,10210641.0,,,,3695.0,
,,,,18594.0,621489.0,19417.0,,,,,2957112.0,3397474.0,97.01,,,,,0.0,8591384.0,3035.0,152284.0,284266.0,25402.0,5797.0,,,56.68,,-117.11,7743.0,,,311378.0,,4999574.0,58.19,,,4605096.0,2788409.0,,0.0,,44819.0,162881.0,,,,,,363.42,,5193910.0,,168854.0,,182974.0,,,,,-150.0,,3591810.0,,162881.0,1.96,168704.0,6.93,,0.0,,,,385869.0,1.8,4.56,,0.0,611072.0,4846.0,2211164.0,1.54,2276787.0,KBC_Q1_2010,,8591384.0,,,,5255.0,
,,,,17824.0,994174.0,206664.0,,,,,1991243.0,3678424.0,95.76,,,,,1310.0,9511865.0,22988.0,6092.0,1654655.0,357391.0,25770.0,,,63.36,,14.68,0.0,,,39.0,,5828056.0,61.27,,,3712481.0,3092616.0,,134644.0,,564055.0,252958.0,,,,,,44.85,,5833441.0,,314726.0,,25499.0,,,,,54.0,,3549165.0,,253044.0,3.25,314400.0,16.35,,-379.0,,,,924489.0,2.8,7.41,,0.0,998197.0,384979.0,2735440.0,1.34,2273734.0,KBC_Q2_2010,,9511865.0,,,,4440.0,
,,,,16450.0,1716212.0,156016.0,,,,,1991243.0,3710815.0,102.01,,,,,0.0,9076031.0,43758.0,149021.0,1542650.0,263790.0,24570.0,,,62.84,,27.94,0.0,,,42.0,,5666222.0,62.43,,,3491014.0,3079952.0,,134175.0,,419806.0,295688.0,,,,,,70.43,,5365216.0,,344483.0,,23856.0,,,,,998.0,,3275635.0,,290488.0,3.53,345185.0,26.94,,-296.0,,,,648434.0,3.68,9.3,,0.0,998197.0,379076.0,2586270.0,1.43,1591629.0,KBC_Q3_2010,,9076031.0,,,,4272.0,
,,,,14026.0,580845.0,171394.0,,,,,1600000.0,5734690.0,202.36,,,,,138.0,8350781.0,22416.0,9799.0,21876.0,78737.0,28870.0,,,31.48,,2.11,0.0,,,3175495.0,,6106568.0,73.13,,,555168.0,3646370.0,,0.0,,250131.0,22048.0,,,,,,8.81,,2616091.0,,29112.0,,172643.0,,,,,-4283.0,,2244213.0,,22369.0,3.03,24829.0,19.89,,0.0,,,,413943.0,0.28,0.95,,11098.0,0.0,0.0,2460198.0,2.33,1805707.0,VPI_Q4_2018,,8350781.0,,,,2137.0,
,,,,15489.0,386121.0,374245.0,,,,,1600000.0,5418973.0,158.22,,,,,123.0,7891032.0,53730.0,11706.0,19088.0,95629.0,29574.0,,,20.35,,1.49,0.0,,,2994654.0,,5412866.0,68.6,,,545563.0,3156974.0,,0.0,,469874.0,19709.0,,,,,,4.19,,2472058.0,,25320.0,,142333.0,,,,,1011.0,,2478166.0,,22438.0,2.71,26331.0,15.27,,0.0,,,,647371.0,0.3,0.91,,3192.0,0.0,0.0,2255892.0,2.4,1895866.0,VPI_Q1_2019,,7891032.0,,,,2750.0,
,,,,15373.0,132130.0,1457.0,,,,,1600000.0,3952157.0,117.38,,,,,13.0,6845989.0,8015.0,5359.0,11409.0,606.0,15558.0,,,29.36,,1.28,0.0,,,2127901.0,,4386249.0,64.07,,,631232.0,1885517.0,,0.0,,2062.0,2131.0,,,,,,103.35,,2893831.0,,-11057.0,,140985.0,,,,,13301.0,,2459740.0,,2324.0,2.71,2245.0,15.92,,0.0,,,,626531.0,0.03,0.09,,0.0,0.0,17200.0,2500733.0,1.58,1533942.0,VPI_Q2_2019,,6845989.0,,,,2616.0,
,,,,15374.0,95357.0,-223969.0,,,,,1600000.0,4015312.0,90.38,,,,,1933.0,6724646.0,16361.0,249901.0,9310.0,220847.0,37320.0,,,-7072.81,,24.81,0.0,,,2135618.0,,4264853.0,63.42,,,607947.0,1572362.0,,0.0,,-3122.0,309232.0,,,,,,-9903.41,,2709334.0,,410491.0,,134743.0,,,,,-20954.0,,2459793.0,,294726.0,2.75,389537.0,16.04,,0.0,,,,624599.0,5.3,12.66,,9723.0,0.0,22200.0,2692490.0,1.49,1627394.0,VPI_Q3_2019,,6724646.0,,,,2640.0,
